=== SUSPECTED HANG CAPTURE 2026-06-15T01:04:50Z elapsed=121s node-claude-pid=42587 ===
log_bytes=       0 deadline=1800s
--- ps -ef ---
  UID   PID  PPID   C STIME   TTY           TIME CMD
  501  1059     1   0  7 6월26 ??         0:37.60 /System/Library/PrivateFrameworks/CoreSpeech.framework/corespeechd
  501  1064     1   0  7 6월26 ??        15:28.37 /Library/Application Support/raonsecure/TouchEn nxKey/TEK_Daemon
  501  1075     1   0  7 6월26 ??         1:38.89 /System/Library/CoreServices/AirPlayUIAgent.app/Contents/MacOS/AirPlayUIAgent --launchd
  501  1076     1   0  7 6월26 ??         0:02.70 /opt/homebrew/opt/postgresql@16/bin/postgres -D /opt/homebrew/var/postgresql@16
  501  1079     1   0  7 6월26 ??         2:54.06 /System/Library/CoreServices/diagnostics_agent
  501  1080     1   0  7 6월26 ??         0:00.03 /bin/sh /opt/homebrew/opt/mariadb/bin/mariadbd-safe --datadir=/opt/homebrew/var/mysql
  501  1081     1   0  7 6월26 ??         4:18.61 /System/Library/CoreServices/TextInputMenuAgent.app/Contents/MacOS/TextInputMenuAgent
  501  1082     1   0  7 6월26 ??         4:40.63 /Library/Application Support/iniLINE/CrossEX/crossex/CrossEXService
  501  1083     1   0  7 6월26 ??         3:18.38 /Library/Application Support/raonsecure/TouchEn nxKey/TEK_UserAgent.app/Contents/MacOS/TEK_UserAgent
    0  1086     1   0  7 6월26 ??         0:00.21 /System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp -d
  501  1100     1   0  7 6월26 ??         0:00.64 /System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp
  501  1236     1   0  7 6월26 ??         1:45.22 /Users/rexxa/Applications/INNORIX-EX/innorixes.app/Contents/MacOS/innorixes
  501  1268     1   0  7 6월26 ??        15:14.48 /Applications/FortiClient.app/Contents/Resources/runtime.helper/FortiClientAgent.app/Contents/MacOS/FortiClientAgent
    0  1331     1   0  7 6월26 ??         0:25.19 /Library/Application Support/Fortinet/FortiClient/bin/fctservctl
  501  1352  1082   0  7 6월26 ??         3:34.23 /Library/Application Support/iniLINE/CrossEX/crossex/CrossEXService -d
  501  1372  1080   0  7 6월26 ??         0:39.47 /opt/homebrew/opt/mariadb/bin/mariadbd --basedir=/opt/homebrew/opt/mariadb --datadir=/opt/homebrew/var/mysql --plugin-dir=/opt/homebrew/opt/mariadb/lib/plugin --log-error=/opt/homebrew/var/mysql/hyunlordui-MacBookPro.local.err --pid-file=hyunlordui-MacBookPro.local.pid
  247  1392     1   0  7 6월26 ??         0:15.42 /usr/sbin/distnoted agent
  501  1396  1076   0  7 6월26 ??         0:00.21 postgres: checkpointer   
  501  1397  1076   0  7 6월26 ??         0:02.69 postgres: background writer   
  501  1420     1   0  7 6월26 ??         8:02.75 /Applications/FortiClient.app/Contents/Resources/runtime.helper/FortiClientAgent.app/Contents/Resources/runtime.helper/FctMiscAgent.app/Contents/MacOS/FctMiscAgent
  501  1434     1   0  7 6월26 ??         0:00.66 /Library/Developer/CommandLineTools/usr/libexec/git-core/git fsmonitor--daemon run --detach --ipc-threads=8
  270  1445     1   0  7 6월26 ??         0:00.05 /System/Library/DriverExtensions/IOUserBluetoothSerialDriver.dext/IOUserBluetoothSerialDriver com.apple.IOUserBluetoothSerialDriver 0x100001335 com.apple.IOUserBluetoothSerialDriver
  501  1455  1076   0  7 6월26 ??         0:02.58 postgres: walwriter   
  501  1456  1076   0  7 6월26 ??         0:02.75 postgres: autovacuum launcher   
  501  1457  1076   0  7 6월26 ??         0:00.90 postgres: logical replication launcher   
  260  1462     1   0  7 6월26 ??         0:15.33 /usr/sbin/distnoted agent
   92  1481     1   0  7 6월26 ??         0:15.10 /usr/sbin/distnoted agent
  501  1482     1   0  7 6월26 ??         0:29.47 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdbulkimport -s mdworker-bundle -c MDSImporterBundleFinder -m com.apple.metadata.mdbulkimport
  501  1568     1   0 토05오전 ??         0:07.12 /System/Library/PrivateFrameworks/CalendarDaemon.framework/Support/calaccessd
    0  2226     1   0 월07오후 ??        37:02.49 /Library/SystemExtensions/FECA08EB-BBAE-4D47-A14C-180668636E78/io.tailscale.ipn.macsys.network-extension.systemextension/Contents/MacOS/io.tailscale.ipn.macsys.network-extension
  501  2312     1   0  7 6월26 ??         2:16.07 /System/Library/PrivateFrameworks/UniversalAccess.framework/Versions/A/Resources/universalAccessAuthWarn.app/Contents/MacOS/universalAccessAuthWarn launchd -s
  501  2321     1   0  7 6월26 ??         0:02.07 /Library/Developer/CommandLineTools/usr/libexec/git-core/git fsmonitor--daemon run --detach --ipc-threads=8
    0  2347   326   0  7 6월26 ??         0:01.66 /usr/sbin/systemstats --logger-helper /private/var/db/systemstats
  501  2386     1   0  7 6월26 ??         0:04.35 /System/Library/PrivateFrameworks/EmailDaemon.framework/Versions/A/maild
  274  3070     1   0  7 6월26 ??         0:15.21 /usr/sbin/distnoted agent
  265  3073     1   0  7 6월26 ??         0:04.82 /System/Library/PrivateFrameworks/CoreFP.framework/Versions/A/fairplayd
    0  3077     1   0  7 6월26 ??         0:00.07 /System/Library/CoreServices/CrashReporterSupportHelper server-init
  200  3114     1   0 11:55오후 ??         0:06.02 /System/Library/CoreServices/Software Update.app/Contents/Resources/softwareupdated
    0  3171     1   0 11:55오후 ??         0:00.23 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/system_installd
    0  3181     1   0 11:55오후 ??         0:00.25 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/installd
    0  3251     1   0  7 6월26 ??         0:11.94 /System/Library/PrivateFrameworks/AmbientDisplay.framework/Versions/A/XPCServices/com.apple.AmbientDisplayAgent.xpc/Contents/MacOS/com.apple.AmbientDisplayAgent
    0  3601     1   0 11:56오후 ??         0:00.74 /usr/libexec/nehelper
  501  3602     1   0 11:56오후 ??         0:10.82 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/callservicesd
    0  4029     1   0 11:56오후 ??         0:02.71 /System/Library/CoreServices/TimeMachine/backupd
  501  4031     1   0 11:56오후 ??         0:00.33 /usr/libexec/neagent
  501  4433     1   0 11:56오후 ??         0:03.57 /System/Library/CoreServices/Keychain Circle Notification.app/Contents/MacOS/Keychain Circle Notification
  501  4578 43578   0  7:17오후 ??         1:38.43 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.54/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4353 --time-ticks-at-unix-epoch=-1780837318995350 --launch-time-ticks=570097361389 --shared-files --metrics-shmem-handle=1752395122,r,2587902315554613537,8057643027450853873,2097152 --field-trial-handle=1718379636,r,15381062003043320505,14251116382665503521,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,6643408758771656220,10412330352990354329,4 --trace-process-track-uuid=3190713065255040191 --seatbelt-client=241
  501  5068     1   0 11:56오후 ??         0:01.01 /System/Library/CoreServices/audioaccessoryd
  501  5277     1   0 11:56오후 ??         0:04.73 /System/Library/CoreServices/CoreLocationAgent.app/Contents/MacOS/CoreLocationAgent
  289  5293     1   0 11:56오후 ??         0:01.26 /System/Library/PrivateFrameworks/BiomeStreams.framework/Support/biomed
  277  5360     1   0  7 6월26 ??         0:15.02 /usr/sbin/distnoted agent
    0  5897     1   0 11:57오후 ??         0:00.66 /usr/libexec/logd_helper
  501  6068     1   0 금06오전 ??         1:05.70 /Applications/FortiClient.app/Contents/MacOS/FortiClient
  501  6102     1   0 목09오전 ??         0:01.04 /System/Library/PrivateFrameworks/SessionCore.framework/Support/liveactivitiesd
  501  6148 18237   0  9:44오전 ??         0:00.01 /Applications/Codex.app/Contents/Resources/node_repl
  501  6150  6148   0  9:44오전 ??         0:00.09 /Applications/Codex.app/Contents/Resources/codex app-server --listen stdio://
  501  6161 18237   0  9:44오전 ??         0:00.09 node /Users/rexxa/.codex/plugins/cache/sisyphuslabs/omo/4.9.2/mcp/lsp/dist/cli.js mcp
  501  6200  6068   0 금06오전 ??         0:01.01 /Applications/FortiClient.app/Contents/Frameworks/FortiClient Helper (GPU).app/Contents/MacOS/FortiClient Helper (GPU) --type=gpu-process --field-trial-handle=1718379636,12862422003498036718,4952856072794009866,131072 --enable-features=WebComponentsV0Enabled --disable-features=CookiesWithoutSameSiteMustBeSecure,SameSiteByDefaultCookies,SpareRendererForSitePerProcess --gpu-preferences=MAAAAAAAAAAgAAAAAAAAAAAAAAAAAAAAAABgAAAAAAAQAAAAAAAAAAAAAAAAAAAA6AAAABwAAADgAAAAAAAAAOgAAAAAAAAA8AAAAAAAAAD4AAAAAAAAAAABAAAAAAAACAEAAAAAAAAQAQAAAAAAABgBAAAAAAAAIAEAAAAAAAAoAQAAAAAAADABAAAAAAAAOAEAAAAAAABAAQAAAAAAAEgBAAAAAAAAUAEAAAAAAABYAQAAAAAAAGABAAAAAAAAaAEAAAAAAABwAQAAAAAAAHgBAAAAAAAAgAEAAAAAAACIAQAAAAAAAJABAAAAAAAAmAEAAAAAAACgAQAAAAAAAKgBAAAAAAAAsAEAAAAAAAC4AQAAAAAAABAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAGAAAAEAAAAAAAAAAAAAAABwAAABAAAAAAAAAAAAAAAAgAAAAQAAAAAAAAAAAAAAAKAAAAEAAAAAAAAAAAAAAACwAAABAAAAAAAAAAAAAAAA0AAAAQAAAAAAAAAAEAAAAAAAAAEAAAAAAAAAABAAAABgAAABAAAAAAAAAAAQAAAAcAAAAQAAAAAAAAAAEAAAAIAAAAEAAAAAAAAAABAAAACgAAABAAAAAAAAAAAQAAAAsAAAAQAAAAAAAAAAEAAAANAAAAEAAAAAAAAAAEAAAAAAAAABAAAAAAAAAABAAAAAYAAAAQAAAAAAAAAAQAAAAHAAAAEAAAAAAAAAAEAAAACAAAABAAAAAAAAAABAAAAAoAAAAQAAAAAAAAAAQAAAALAAAAEAAAAAAAAAAEAAAADQAAABAAAAAAAAAABgAAAAAAAAAQAAAAAAAAAAYAAAAGAAAAEAAAAAAAAAAGAAAABwAAABAAAAAAAAAABgAAAAgAAAAQAAAAAAAAAAYAAAAKAAAAEAAAAAAAAAAGAAAACwAAABAAAAAAAAAABgAAAA0AAAA= --use-gl=swiftshader-webgl --shared-files
  501  6203  6068   0 금06오전 ??         0:02.80 /Applications/FortiClient.app/Contents/Frameworks/FortiClient Helper.app/Contents/MacOS/FortiClient Helper --type=utility --utility-sub-type=network.mojom.NetworkService --field-trial-handle=1718379636,12862422003498036718,4952856072794009866,131072 --enable-features=WebComponentsV0Enabled --disable-features=CookiesWithoutSameSiteMustBeSecure,SameSiteByDefaultCookies,SpareRendererForSitePerProcess --lang=ko --service-sandbox-type=network --shared-files --seatbelt-client=45
  501  6211  6068   0 금06오전 ??         1:56.75 /Applications/FortiClient.app/Contents/Frameworks/FortiClient Helper (Renderer).app/Contents/MacOS/FortiClient Helper (Renderer) --type=renderer --field-trial-handle=1718379636,12862422003498036718,4952856072794009866,131072 --enable-features=WebComponentsV0Enabled --disable-features=CookiesWithoutSameSiteMustBeSecure,SameSiteByDefaultCookies,SpareRendererForSitePerProcess --disable-gpu-compositing --lang=ko --app-path=/Applications/FortiClient.app/Contents/Resources/app.asar --node-integration --node-integration-in-worker --no-sandbox --no-zygote --enable-remote-module --background-color=#fff --enable-spellcheck --enable-websql --disable-electron-site-instance-overrides --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4 --no-v8-untrusted-code-mitigations --shared-files
    0  6330     1   0 금06오전 ??         4:47.90 /Library/Application Support/Fortinet/FortiClient/bin/fcconfig
  501  6636     1   0 11:57오후 ??         0:15.76 /System/Library/PrivateFrameworks/WorkflowKit.framework/XPCServices/ShortcutsViewService.xpc/Contents/MacOS/ShortcutsViewService
  296  6750     1   0  8 6월26 ??         0:14.46 /usr/sbin/distnoted agent
  501  7665     1   0  7 6월26 ??         0:00.82 /System/Library/Frameworks/CoreSpotlight.framework/spotlightknowledged -x
    0  7857     1   0  8 6월26 ??         0:12.86 /usr/libexec/securityd_system
  501  7961     1   0 수11오전 ??         0:20.03 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
  501  8042     1   0 수04오전 ??         0:48.12 /System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd
  501  8102     1   0 수08오후 ??         0:19.96 /usr/libexec/searchpartyuseragent
  501  8390     1   0 11:58오후 ??         0:01.53 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
  501  8727     1   0 수11오전 ??         0:13.80 /usr/libexec/knowledge-agent
  501  9144 18237   0 11:58오후 ??         0:00.01 /Applications/Codex.app/Contents/Resources/node_repl
  501  9146  9144   0 11:58오후 ??         0:00.85 /Applications/Codex.app/Contents/Resources/codex app-server --listen stdio://
  501  9148 18237   0 11:58오후 ??         0:00.34 node /Users/rexxa/.codex/plugins/cache/sisyphuslabs/omo/4.9.2/mcp/lsp/dist/cli.js mcp
  501  9281     1   0  7 6월26 ??         0:02.72 /System/Cryptexes/App/usr/libexec/PasswordBreachAgent
  501  9833     1   0  8 6월26 ??         0:58.36 /usr/libexec/nsurlsessiond
  501  9979     1   0  6:59오전 ??         0:01.92 /System/Library/PrivateFrameworks/Synapse.framework/Support/contentlinkingd
  501 10024     1   0  6:59오전 ??         0:00.85 /System/Library/Services/AppleSpell.service/Contents/MacOS/AppleSpell
  501 10083     1   0 수05오후 ??         1:16.60 /System/Library/PrivateFrameworks/DoNotDisturbServer.framework/Support/donotdisturbd
  501 10578 18237   0  6:59오전 ??         0:00.11 node /Users/rexxa/.codex/plugins/cache/sisyphuslabs/omo/4.9.2/mcp/lsp/dist/cli.js mcp
  501 10581 18237   0  6:59오전 ??         0:00.01 /Applications/Codex.app/Contents/Resources/node_repl
  501 10590 10581   0  6:59오전 ??         0:00.15 /Applications/Codex.app/Contents/Resources/codex app-server --listen stdio://
  501 10729     1   0  7 6월26 ??        12:01.39 /Applications/OpenUsage.app/Contents/MacOS/openusage
  501 10731     1   0  7 6월26 ??        30:16.52 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU
    0 10732     1   0  7 6월26 ??         0:00.05 /System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/CVMServer
  501 10733     1   0  7 6월26 ??         4:53.73 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
  501 10734     1   0  7 6월26 ??        32:15.20 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 12366 18237   0  2:36오전 ??         0:00.01 /Applications/Codex.app/Contents/Resources/node_repl
  501 12368 12366   0  2:36오전 ??         0:00.65 /Applications/Codex.app/Contents/Resources/codex app-server --listen stdio://
  501 12369 18237   0  2:36오전 ??         0:00.24 node /Users/rexxa/.codex/plugins/cache/sisyphuslabs/omo/4.9.2/mcp/lsp/dist/cli.js mcp
  501 12438     1   0  1:38오후 ??         0:00.84 npm run dev     
  501 12462 12438   0  1:38오후 ??         0:00.25 node /Users/rexxa/github/lao_stock/node_modules/.bin/tsx watch src/index.ts
  242 12971     1   0 목03오후 ??         0:52.35 /usr/libexec/nsurlsessiond --privileged
  501 13051     1   0 수04오전 ??         0:05.22 /usr/libexec/findmylocateagent
  501 13767     1   0 일03오전 ??         1:09.62 /System/Library/PrivateFrameworks/BiomeStreams.framework/Support/BiomeAgent
  501 13848     1   0 수02오후 ??         4:39.37 /System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/ContextStoreAgent
  235 14028     1   0 목09오전 ??         0:01.19 /usr/libexec/AssetCache/AssetCache
  501 14383     1   0 일03오전 ??         0:08.63 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
  205 14931     1   0 금05오전 ??         0:13.55 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
  501 16536     1   0  8 6월26 ??         0:19.99 /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd
  501 16868     1   0 12:01오전 ??         0:18.68 /System/Library/PrivateFrameworks/IntelligencePlatformCompute.framework/Versions/A/XPCServices/IntelligencePlatformComputeService.xpc/Contents/MacOS/IntelligencePlatformComputeService
  501 17700     1   0 금10오전 ??         0:00.27 /Library/Developer/CommandLineTools/usr/libexec/git-core/git fsmonitor--daemon run --detach --ipc-threads=8
  501 18165     1   0 목09오전 ??        70:08.52 /Applications/Codex.app/Contents/MacOS/Codex
  501 18167     1   0 목09오전 ??         0:00.01 /Applications/Codex.app/Contents/Frameworks/Codex Framework.framework/Versions/148.0.7778.179/Helpers/browser_crashpad_handler --monitor-self --monitor-self-annotation=ptype=crashpad-handler --database=/Users/rexxa/Library/Application Support/com.openai.codex/web/Crashpad --annotation=plat=OS X --annotation=prod=Codex_Mac --annotation=ver=148.0.7778.179 --handshake-fd=5
  501 18169     1   0 목09오전 ??         0:00.00 /Applications/Codex.app/Contents/Frameworks/Codex Framework.framework/Versions/148.0.7778.179/Helpers/browser_crashpad_handler --no-periodic-tasks --monitor-self-annotation=ptype=crashpad-handler --database=/Users/rexxa/Library/Application Support/com.openai.codex/web/Crashpad --annotation=plat=OS X --annotation=prod=Codex_Mac --annotation=ver=148.0.7778.179 --handshake-fd=4
  501 18172 18165   0 목09오전 ??       471:51.21 /Applications/Codex.app/Contents/Frameworks/Codex Framework.framework/Versions/148.0.7778.179/Helpers/Codex (Service).app/Contents/MacOS/Codex (Service) --type=gpu-process --user-data-dir=/Users/rexxa/Library/Application Support/Codex --start-stack-profiler --gpu-preferences=SAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAwAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --metrics-shmem-handle=1752395122,r,8039992968288060815,7542477782095401299,262144 --field-trial-handle=1718379636,r,12392423540560162200,8897422207379607166,262144 --disable-features=DropInputEventsWhilePaintHolding --variations-seed-version --pseudonymization-salt-handle=1935764596,r,17294764112777608881,9219373345425768960,4 --trace-process-track-uuid=3190708988185955192 --seatbelt-client=43
  501 18173 18165   0 목09오전 ??         1:39.68 /Applications/Codex.app/Contents/Frameworks/Codex Framework.framework/Versions/148.0.7778.179/Helpers/Codex (Service).app/Contents/MacOS/Codex (Service) --type=utility --utility-sub-type=network.mojom.NetworkService --lang=ko --service-sandbox-type=network --user-data-dir=/Users/rexxa/Library/Application Support/Codex --standard-schemes=app --secure-schemes=app,sentry-ipc --bypasscsp-schemes=sentry-ipc --fetch-schemes=app,sentry-ipc --cors-schemes=sentry-ipc --streaming-schemes=app --start-stack-profiler --shared-files --metrics-shmem-handle=1752395122,r,6511110017941931100,9417930583153781328,524288 --field-trial-handle=1718379636,r,12392423540560162200,8897422207379607166,262144 --disable-features=DropInputEventsWhilePaintHolding --variations-seed-version --pseudonymization-salt-handle=1935764596,r,17294764112777608881,9219373345425768960,4 --trace-process-track-uuid=3190708989122997041 --seatbelt-client=43
  501 18175 18165   0 목09오전 ??         0:17.32 /Applications/Codex.app/Contents/Frameworks/Codex Framework.framework/Versions/148.0.7778.179/Helpers/Codex (Service).app/Contents/MacOS/Codex (Service) --type=utility --utility-sub-type=storage.mojom.StorageService --lang=ko --service-sandbox-type=service --user-data-dir=/Users/rexxa/Library/Application Support/Codex --standard-schemes=app --secure-schemes=app,sentry-ipc --bypasscsp-schemes=sentry-ipc --fetch-schemes=app,sentry-ipc --cors-schemes=sentry-ipc --streaming-schemes=app --shared-files --metrics-shmem-handle=1752395122,r,7949993202701120142,16527063583405684526,524288 --field-trial-handle=1718379636,r,12392423540560162200,8897422207379607166,262144 --disable-features=DropInputEventsWhilePaintHolding --variations-seed-version --pseudonymization-salt-handle=1935764596,r,17294764112777608881,9219373345425768960,4 --trace-process-track-uuid=3190708990060038890 --seatbelt-client=55
  501 18236 18165   0 목09오전 ??         0:45.17 /Applications/Codex.app/Contents/Resources/native/bare-modifier-monitor --key DoubleCommand --immediate
  501 18237 18165   0 목09오전 ??       204:45.60 /Applications/Codex.app/Contents/Resources/codex app-server --analytics-default-enabled
  501 18257 18165   0 목09오전 ??         0:35.89 /Applications/Codex.app/Contents/Frameworks/Codex Framework.framework/Versions/148.0.7778.179/Helpers/Codex (Renderer).app/Contents/MacOS/Codex (Renderer) --type=renderer --user-data-dir=/Users/rexxa/Library/Application Support/Codex --standard-schemes=app --secure-schemes=app,sentry-ipc --bypasscsp-schemes=sentry-ipc --fetch-schemes=app,sentry-ipc --cors-schemes=sentry-ipc --streaming-schemes=app --start-stack-profiler --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=6 --time-ticks-at-unix-epoch=-1780843059446431 --launch-time-ticks=296405930669 --shared-files --metrics-shmem-handle=1752395122,r,13377583004842586303,11808395748432260284,2097152 --field-trial-handle=1718379636,r,12392423540560162200,8897422207379607166,262144 --disable-features=DropInputEventsWhilePaintHolding --variations-seed-version --pseudonymization-salt-handle=1935764596,r,17294764112777608881,9219373345425768960,4 --trace-process-track-uuid=3190708991934122588 --seatbelt-client=127
